objectID,FrameDetected,wrongRate,RateHigherThan80%Frame,
E:\updatebackground\10daysResult.csv.xlsx,,,,
E:\updatebackground\objectoutput2022-4-25-10-0-0.csv,,,,
72422,6,0,0,1
72423,10,0,0,1
72428,24,0.125,0,0.05
72429,72,1,12,0.26087
72430,12,1,7,1
72432,42,0,0,1
72435,8,1,3,1
72437,56,0,0,1
72436,54,0,0,1
72440,45,0,0,1
72441,64,1,6,0.7
72453,60,0.333333,0,0.0677966
72454,41,0.333333,0,0.125
72455,60,0.8,0,0.283333
72458,6,0.333333,0,0.333333
72460,18,0,0,1
72473,54,0.25,0,0.0925926
72475,35,0.5,0,0.444444
72479,6,0,0,1
72480,29,0,0,1
72486,41,0.166667,0,0.125
72488,59,0,0,1
72493,30,0.0333333,0,0.0333333
72498,36,0,0,1
72505,127,0.666667,0,0.666667
72511,41,0,0,1
72515,32,0.0322581,0,0.0322581
72518,33,0,0,1
72526,17,0.333333,0,0.333333
72527,59,0,0,1
72535,31,0.037037,0,0.037037
72538,44,0.333333,0,0.333333
72541,48,0,0,1
72556,6,0.333333,0,0.333333
72558,23,0,0,1
72560,66,0.333333,0,0.230769
72564,71,0.571429,0,0.35
72566,49,0.2,0,0.0909091
72569,58,0.45,0,0.245614
72572,32,0.0322581,0,0.0322581
72576,22,0.125,0,0.125
72580,8,0.25,0,0.142857
72589,11,0.5,0,0.4
72590,12,0.428571,0,0.363636
72591,33,0,0,1
72592,43,0.047619,0,0.0243902
72594,61,0.35,0,0.133333
72595,8,0.125,0,0.125
72596,23,0,0,1
72604,21,0,0,1
72610,46,0.5,0,0.111111
72614,44,0.0697674,0,0.0263158
72621,35,0.5,0,0.4
72638,27,0,0,1
72640,10,0,0,1
72642,39,0,0,1
72650,28,0,0,1
72653,7,0,0,1
72656,40,0.075,0,0.0277778
72657,12,0,0,1
72662,6,0,0,1
72663,6,1,1,1
72666,11,0,0,1
72667,16,0.9375,7,0.833333
72674,21,0,0,1
72676,24,0,0,1
72677,52,0.0769231,0,0.0217391
72678,74,0.925926,11,0.364865
72686,59,1,3,0.240741
72689,37,0.111111,0,0.111111
72691,17,0.666667,0,0.5625
72692,23,0,0,1
72694,50,1,4,0.75
72714,27,0.333333,0,0.333333
72715,42,0.416667,0,0.153846
72717,53,0,0,1
72719,9,0.111111,0,0.111111
72724,65,0.923077,4,0.714286
72728,48,0.666667,0,0.145833
72730,36,0.470588,0,0.142857
72734,47,0.363636,0,0.111111
72742,50,0,0,1
72748,33,0.0645161,0,0.0357143
72752,34,0.0294118,0,0.0294118
72751,78,1,16,0.282051
72753,38,0.230769,0,0.125
72762,10,0,0,1
72765,58,0.4,0,0.137931
72773,15,0,0,1
72782,41,0.0487805,0,0.027027
72787,7,0.5,0,0.5
72790,27,0,0,1
72793,39,0.027027,0,0.027027
72796,47,0.444444,0,0.333333
72797,45,0,0,1
72800,7,0.5,0,0.5
72805,9,0.333333,0,0.333333
72806,6,0.833333,0,0.833333
72808,44,0,0,1
72811,20,0.15,0,0.0588235
72813,66,0.666667,0,0.533333
72815,12,0.5,0,0.4
72816,63,0.666667,0,0.529412
72822,25,0,0,1
72823,12,0.3,0,0.285714
72828,12,0.5,0,0.416667
72829,22,0.0952381,0,0.0555556
72831,10,0.5,0,0.4
72832,46,0.153846,0,0.0697674
72841,28,0,0,1
72844,47,0.0217391,0,0.0217391
72849,32,0.16129,0,0.05
72852,42,0.4,0,0.333333
72860,29,0.333333,0,0.107143
72865,7,0,0,1
72868,33,0.285714,0,0.09375
72871,16,0.0625,0,0.0625
72879,30,0.0344828,0,0.0344828
72889,65,0.916667,3,0.575758
72891,37,0.0277778,0,0.0277778
72901,31,0.333333,0,0.1
72900,30,0.941176,8,0.692308
72902,64,0.833333,0,0.529412
72913,29,0.5,0,0.4
72922,37,0,0,1
72926,44,0.333333,0,0.0909091
72928,40,0.333333,0,0.3
72935,26,0,0,1
72937,9,0.111111,0,0.111111
72938,32,0,0,1
72941,10,0,0,1
72949,24,0,0,1
72954,28,0.107143,0,0.04
72956,51,0.411765,0,0.16
72963,50,0.18,0,0.0238095
72967,27,0.333333,0,0.3
72966,40,0.333333,0,0.333333
72969,11,0,0,1
72970,23,0.0454545,0,0.0454545
72980,56,0.125,0,0.125
72981,26,0.142857,0,0.117647
72983,21,0.047619,0,0.047619
72988,62,0.666667,0,0.5
72989,40,0.025641,0,0.025641
72990,31,0.0645161,0,0.0333333
72993,20,0,0,1
72997,10,1,4,0.9
73004,34,0.5,0,0.4
73003,10,0.666667,0,0.6
73007,54,0.0377358,0,0.0192308
73011,29,0,0,1
73018,41,0,0,1
73029,10,0,0,1
73030,36,0.5,0,0.5
73032,33,0.0344828,0,0.0344828
73033,44,0.0238095,0,0.0238095
73041,58,0.222222,0,0.0909091
73045,8,0,0,1
73047,21,0,0,1
73052,6,0.333333,0,0.333333
73055,32,0.0967742,0,0.0384615
73060,21,0.0526316,0,0.0526316
73064,61,0.2,0,0.166667
73065,6,0.833333,0,0.833333
73070,12,0,0,1
73072,32,0,0,1
73076,31,0.333333,0,0.3
73077,9,0,0,1
73079,26,0,0,1
73088,53,0.0566038,0,0.02
73090,36,0.117647,0,0.0344828
73091,24,0.0416667,0,0.0416667
73097,47,0.857143,0,0.6875
73106,47,0.166667,0,0.05
73108,49,0.5,0,0.4
73112,15,0.666667,0,0.571429
73116,24,0,0,1
73117,74,0.75,0,0.123288
73118,49,0,0,1
73123,41,0.5,0,0.162162
73128,39,0.025641,0,0.025641
73134,34,0.0322581,0,0.0322581
73136,40,0.075,0,0.0540541
73139,62,0.833333,0,0.333333
73140,65,0.636364,0,0.123077
73143,6,0.5,0,0.5
73146,31,0.363636,0,0.172414
73148,26,0,0,1
73157,12,0.875,0,0.727273
73160,55,0.0181818,0,0.0181818
73161,74,1,9,0.708333
73166,13,0.5,0,0.333333
73168,76,1,9,0.882353
73173,40,0,0,1
73181,26,0,0,1
73183,21,1,8,0.75
73184,6,0.5,0,0.5
73186,40,0.025,0,0.025
73192,49,0,0,1
73194,47,0,0,1
73200,40,0.0833333,0,0.0512821
73203,69,1,4,0.608696
73209,56,0.125,0,0.0535714
73213,30,0.0357143,0,0.0357143
73216,38,0.117647,0,0.0344828
73218,36,0.166667,0,0.125
73227,42,0,0,1
73238,48,0.333333,0,0.333333
73243,43,0.5,0,0.4
73246,16,0.555556,0,0.466667
73248,35,0.0571429,0,0.030303
73252,40,0,0,1
73253,7,0,0,1
73254,36,0,0,1
73264,16,0.0666667,0,0.0666667
73266,68,1,10,0.238806
73267,49,0.333333,0,0.333333
73271,25,0.04,0,0.04
73285,33,0.333333,0,0.333333
73295,29,0.0344828,0,0.0344828
73296,20,0.625,0,0.333333
73297,32,0.09375,0,0.0344828
73301,37,0.0285714,0,0.0285714
73310,66,0.9,1,0.196721
73313,44,0.5,0,0.4
73315,26,0.0384615,0,0.0384615
73316,68,0,0,1
73317,67,0.727273,0,0.666667
73319,74,0.909091,2,0.169014
73325,51,0,0,1
73333,35,0.3,0,0.3
73339,6,0,0,1
73343,32,0.03125,0,0.03125
73344,8,0,0,1
73345,36,0,0,1
73351,62,0,0,1
73354,72,0.571429,0,0.5
73356,63,0.153846,0,0.0491803
73357,63,0.2,0,0.0666667
73365,22,0,0,1
73369,18,0,0,1
73371,36,0,0,1
73381,24,0,0,1
73385,40,0.0526316,0,0.027027
73389,11,0.125,0,0.125
73392,13,0.846154,0,0.666667
73395,26,0,0,1
73397,39,0,0,1
73401,46,0.666667,0,0.5
73404,17,0.5,0,0.333333
73410,35,0.285714,0,0.117647
73411,6,0.833333,0,0.833333
73413,48,0,0,1
73414,18,0.222222,0,0.222222
73417,6,1,1,1
73419,8,1,3,1
73421,16,0.875,0,0.8
73426,6,0.666667,0,0.666667
73429,41,0,0,1
73430,7,0.714286,0,0.714286
73432,15,0.285714,0,0.111111
73435,38,0.0263158,0,0.0263158
73436,9,0,0,1
73439,49,0.333333,0,0.0869565
73441,25,0.714286,0,0.28
73447,40,0.5,0,0.128205
73448,58,0.533333,0,0.155172
73459,11,0.727273,0,0.666667
73462,42,0,0,1
73464,30,0,0,1
73467,55,0,0,1
73469,8,0,0,1
73476,30,0.692308,0,0.6
73477,42,0,0,1
73478,26,0,0,1
73483,6,0.333333,0,0.333333
73484,24,0.0416667,0,0.0416667
73488,6,0.333333,0,0.333333
73489,20,0,0,1
73492,12,0.583333,0,0.375
73493,9,0.111111,0,0.111111
73494,45,0,0,1
73496,8,0,0,1
73497,68,0.5,0,0.416667
73502,6,0.833333,0,0.833333
73512,20,0,0,1
73517,30,0,0,1
73518,9,0.111111,0,0.111111
73525,28,0.333333,0,0.3
73527,64,0.857143,0,0.55
73526,45,0.333333,0,0.333333
73530,26,0.333333,0,0.3
73539,43,0,0,1
73545,49,0,0,1
73548,10,0.6,0,0.5
73550,7,0.857143,0,0.833333
73552,39,0.025641,0,0.025641
73554,53,0.333333,0,0.230769
73555,10,0.1,0,0.1
73557,34,0.0625,0,0.0344828
73559,6,0.5,0,0.5
73560,9,1,4,1
73566,41,0.428571,0,0.333333
73570,12,1,7,1
73572,65,0.9375,7,0.833333
73573,60,0.375,0,0.333333
73576,86,1,12,0.240964
73577,33,0.030303,0,0.030303
73579,45,0,0,1
73583,7,0.714286,0,0.666667
73584,7,0.857143,0,0.833333
73587,41,0.0243902,0,0.0243902
73589,26,0.666667,0,0.5
73591,9,0.333333,0,0.333333
73595,11,0.222222,0,0.166667
73599,40,0,0,1
73600,23,0,0,1
73602,19,0,0,1
73617,47,0.416667,0,0.285714
73620,7,1,2,1
73625,9,1,4,1
73626,51,1,9,0.3
73628,26,1,21,1
73629,71,0.857143,0,0.652174
73631,78,0.888889,0,0.666667
73634,23,0.666667,0,0.571429
73636,34,0.333333,0,0.333333
73638,7,0.857143,0,0.833333
73647,67,0.179104,0,0.0181818
73652,67,0.19403,0,0.0185185
73656,22,0.285714,0,0.285714
73662,100,0.357143,0,0.222222
73663,149,0.170732,0,0.0277778
73669,39,0,0,1
73670,56,0.222222,0,0.0909091
73674,35,0.363636,0,0.166667
73680,67,0.25,0,0.0746269
73683,37,0.027027,0,0.027027
73685,22,0,0,1
73689,8,0.875,0,0.833333
73691,40,0.333333,0,0.105263
73694,49,0,0,1
73695,417,0.213068,0,0.0263158
73699,40,0.571429,0,0.5
73701,19,1,4,0.578947
73702,34,0.333333,0,0.333333
73704,39,0.666667,0,0.555556
73712,44,0,0,1
73713,7,1,2,1
73719,27,0,0,1
73722,34,0,0,1
73723,9,1,3,1
73724,35,0,0,1
73728,50,0,0,1
73736,11,0.5,0,0.4
73737,8,0.333333,0,0.333333
73740,12,1,7,1
73741,32,0.111111,0,0.0434783
73747,49,0.363636,0,0.166667
73752,7,0.857143,0,0.833333
73753,50,0.666667,0,0.125
73757,27,0.857143,0,0.470588
73760,17,0.727273,0,0.529412
73767,27,0.0384615,0,0.0384615
73770,28,0,0,1
73774,6,0,0,1
73778,11,0.5,0,0.444444
73788,16,1,8,0.875
73789,35,0.333333,0,0.333333
73793,8,0.5,0,0.5
73794,48,0.5,0,0.5
73795,43,0.0232558,0,0.0232558
73796,58,0,0,1
73797,70,0.923077,4,0.823529
73800,71,0.777778,0,0.126761
73805,65,0.109375,0,0.0175439
73810,11,0.5,0,0.5
73812,34,0.0357143,0,0.0357143
73820,31,0.0322581,0,0.0322581
73830,30,0.0344828,0,0.0344828
73831,45,0.6,0,0.5
73832,68,0.176471,0,0.0192308
73834,62,0,0,1
73839,8,0.375,0,0.285714
73840,40,0.75,0,0.666667
73841,11,0,0,1
73842,72,0.666667,0,0.0985915
73843,29,0,0,1
73844,6,0.833333,0,0.833333
73845,65,0.52381,0,0.384615
73848,65,0.933333,6,0.833333
73852,9,0.888889,0,0.833333
73856,49,0,0,1
73857,25,0.333333,0,0.333333
73872,35,0,0,1
73885,48,0.571429,0,0.5
73886,29,0.0344828,0,0.0344828
73887,45,1,5,0.261905
73888,11,1,6,1
73890,44,0.125,0,0.0465116
73892,55,0.333333,0,0.333333
73899,6,0,0,1
73902,33,0.5,0,0.5
73906,23,0,0,1
73909,34,0.545455,0,0.212121
73910,9,0.222222,0,0.222222
73915,15,0.142857,0,0.0833333
73922,37,0.027027,0,0.027027
73923,8,0.125,0,0.125
73928,35,0,0,1
73930,17,0,0,1
73935,19,0,0,1
73936,33,0,0,1
73940,49,0.5,0,0.137931
73941,24,0.333333,0,0.125
73956,9,0.5,0,0.5
73958,22,0.666667,0,0.166667
73959,8,0.875,0,0.833333
73964,9,0.111111,0,0.111111
73966,8,0.25,0,0.142857
73967,35,0,0,1
73970,6,0,0,1
73971,10,0,0,1
73975,57,0.192982,0,0.0263158
73976,31,0.0322581,0,0.0322581
73986,24,0,0,1
73988,59,0.285714,0,0.285714
73992,69,0.666667,0,0.0882353
73995,28,0,0,1
73996,63,0.75,0,0.193548
73999,33,0.333333,0,0.1875
74005,8,0.571429,0,0.5
74011,26,0.0416667,0,0.0416667
74012,10,0,0,1
74013,409,0.82199,0,0.458333
74015,29,0,0,1
74017,59,0.101695,0,0.0196078
74021,16,1,11,1
74022,57,0.285714,0,0.266667
74027,16,1,10,0.933333
74028,88,0.947368,10,0.833333
74031,47,0,0,1
74036,63,0.5625,0,0.232558
74037,46,0.384615,0,0.133333
74039,62,0.5,0,0.4
74040,36,0.285714,0,0.114286
74042,25,0.714286,0,0.642857
74044,60,0.666667,0,0.666667
74045,44,0,0,1
74047,67,0.142857,0,0.030303
74048,19,0.947368,10,0.833333
74049,517,0.923077,4,0.0595238
74052,698,1,570,0.797753
74054,7,0,0,1
74057,33,0.03125,0,0.03125
74060,17,0,0,1
74062,8,0.5,0,0.5
74064,43,0.0232558,0,0.0232558
74065,19,0.117647,0,0.0769231
74068,15,1,10,1
74070,39,0.333333,0,0.105263
74071,74,1,7,0.842105
74080,6,0,0,1
74082,45,0,0,1
74090,32,0.333333,0,0.3
74092,6,1,1,1
74095,44,0.0238095,0,0.0238095
74097,48,0,0,1
74098,8,1,3,1
74104,38,0.166667,0,0.125
74113,51,0,0,1
74118,11,0.333333,0,0.333333
74122,51,0.254902,0,0.0277778
74127,25,1,20,1
74133,11,0.125,0,0.125
74135,39,0.0263158,0,0.0263158
74136,71,0.363636,0,0.3
74138,41,0,0,1
74143,17,0.888889,0,0.764706
74145,8,0,0,1
74147,28,0,0,1
74150,51,0,0,1
74156,25,0,0,1
74160,47,0,0,1
74162,8,1,3,1
74165,238,0.8125,0,0.0801688
74167,72,1,16,0.388889
74174,7,0,0,1
74177,38,0,0,1
74178,43,0,0,1
74179,64,0.5,0,0.333333
74183,63,1,3,0.705882
74184,48,0,0,1
74189,72,0.75,0,0.538462
74192,25,0.411765,0,0.125
74199,41,0.285714,0,0.272727
74211,43,0.0952381,0,0.027027
74212,23,0.0454545,0,0.0454545
74214,6,0.833333,0,0.833333
74215,33,0.5,0,0.4
74220,35,0.2,0,0.117647
74222,61,0.916667,3,0.833333
74224,70,1,6,0.217391
74225,57,1,4,0.375
74227,7,1,2,1
74228,37,0.285714,0,0.0833333
74232,56,0.0714286,0,0.0188679
74235,68,0.944444,9,0.833333
74239,12,1,7,1
74240,8,0.5,0,0.5
74242,66,0.5,0,0.0689655
74244,41,0.5,0,0.128205
74247,27,0.0769231,0,0.04
74248,12,1,7,1
74251,57,0,0,1
74252,62,0,0,1
74257,44,0.714286,0,0.666667
74265,12,1,7,1
74268,35,0.5,0,0.5
74271,52,0,0,1
74275,6,0,0,1
74279,22,0,0,1
74280,28,0,0,1
74282,6,0.166667,0,0.166667
74286,44,0,0,1
74287,23,0.692308,0,0.5
74289,40,0,0,1
74294,24,0,0,1
74301,7,0.571429,0,0.5
74302,299,0.571429,0,0.115226
74303,56,0.625,0,0.5
74309,58,0.333333,0,0.25
74311,33,0.030303,0,0.030303
74318,7,0,0,1
74319,25,0,0,1
74321,59,0.333333,0,0.25
74323,32,0.0333333,0,0.0333333
74325,49,0.102041,0,0.0232558
74326,9,0.222222,0,0.125
74328,42,0,0,1
74335,60,0.818182,0,0.354839
74339,30,0,0,1
74341,8,0.5,0,0.5
74342,10,0,0,1
74345,6,0,0,1
74348,22,0.941176,8,0.833333
74349,31,0.166667,0,0.0454545
74353,56,0.875,0,0.727273
74356,42,0,0,1
74357,44,0.333333,0,0.0909091
74365,49,0.0204082,0,0.0204082
74367,12,0.166667,0,0.166667
74369,7,1,2,1
74371,35,0,0,1
74373,46,0.666667,0,0.555556
74374,35,0,0,1
74378,50,0.235294,0,0.104167
74382,35,0,0,1
74383,74,0.923077,4,0.714286
74384,11,0.333333,0,0.25
74391,9,0.428571,0,0.333333
74396,37,0.0277778,0,0.0277778
74399,31,0.5,0,0.444444
74403,37,0,0,1
74412,15,0,0,1
74413,53,0.0377358,0,0.0192308
74419,8,0.375,0,0.166667
74420,63,0,0,1
74422,19,0.3,0,0.277778
74425,25,0.928571,5,0.761905
74426,34,0,0,1
74428,8,0,0,1
74433,14,0,0,1
74439,41,0.5,0,0.4
74442,10,0.555556,0,0.5
74446,54,0.545455,0,0.2
74447,34,0.0294118,0,0.0294118
74449,68,0.888889,0,0.705882
74452,19,0.333333,0,0.333333
74458,28,0,0,1
74462,20,0,0,1
74463,43,0.333333,0,0.333333
74469,76,0.428571,0,0.333333
74470,39,0.555556,0,0.157895
74480,40,0.333333,0,0.1
74484,11,0.909091,2,0.833333
74488,42,0.428571,0,0.119048
74489,9,0.333333,0,0.333333
74490,63,0.833333,0,0.216667
74491,24,0.444444,0,0.263158
74492,30,0,0,1
74493,42,0.5,0,0.125
74495,6,0.666667,0,0.666667
74506,30,0,0,1
74513,50,0.08,0,0.0217391
74518,102,1,36,0.42
74520,47,0,0,1
74522,7,1,2,1
74523,70,1,13,1
74526,45,0,0,1
74536,43,0.333333,0,0.105263
74539,8,0,0,1
74540,21,0,0,1
74543,70,0.857143,0,0.173913
74549,33,0.0606061,0,0.03125
74559,15,0.133333,0,0.0909091
74566,51,0,0,1
74569,37,0.3125,0,0.3
74571,24,0.0434783,0,0.0434783
74572,21,0,0,1
74576,32,0,0,1
74579,10,0.875,0,0.8
74582,53,0.333333,0,0.0754717
74586,37,0,0,1
74587,10,1,5,1
74591,61,0.131148,0,0.02
74593,25,0.545455,0,0.428571
74594,68,1,19,0.483871
74595,55,0.666667,0,0.127273
74600,57,0.777778,0,0.666667
74610,34,0,0,1
74618,8,0.5,0,0.5
74619,7,0,0,1
74621,31,0.0322581,0,0.0322581
74622,28,0.0384615,0,0.0384615
74626,6,0,0,1
74632,20,0,0,1
74633,50,0.166667,0,0.125
74634,37,0,0,1
74648,12,0.916667,3,0.833333
74651,36,0,0,1
74660,70,0.571429,0,0.5
74664,63,0.583333,0,0.333333
74667,33,0.857143,0,0.555556
74675,25,0,0,1
74677,40,0,0,1
74680,39,0.025641,0,0.025641
74682,50,0,0,1
74683,8,0.833333,0,0.833333
74686,44,0.0243902,0,0.0243902
74691,62,0.0338983,0,0.0181818
74704,29,0.037037,0,0.037037
74706,71,0.181818,0,0.181818
74708,8,0.142857,0,0.142857
74709,17,0,0,1
74711,65,0.230769,0,0.0243902
74712,12,0.333333,0,0.142857
74716,48,0,0,1
74718,8,0.875,0,0.833333
74720,68,0.454545,0,0.112903
74722,45,0.0222222,0,0.0222222
74725,53,0.5,0,0.1
74727,25,0,0,1
74734,12,0.75,0,0.636364
74739,36,0.285714,0,0.285714
74744,57,0.6,0,0.240741
74745,37,0,0,1
74751,7,0.285714,0,0.166667
74752,48,0,0,1
74753,67,1,8,0.681818
74757,48,0.133333,0,0.0714286
74759,68,0.147059,0,0.0333333
74762,43,0.4,0,0.157895
74777,67,1,15,0.95
74779,26,0,0,1
74780,51,0,0,1
74783,43,1,4,0.317073
74787,6,0,0,1
74792,45,0.363636,0,0.333333
74797,31,0.129032,0,0.0740741
74802,41,0,0,1
74807,59,0.169492,0,0.0204082
74812,36,0,0,1
74814,64,0.5,0,0.0806452
74816,40,0.25,0,0.05
74826,15,0.285714,0,0.142857
74828,42,0,0,1
74831,37,0.333333,0,0.333333
74837,6,0.166667,0,0.166667
74840,21,0.05,0,0.05
74841,47,0.5,0,0.113636
74844,64,0.933333,6,0.25
74849,34,0.0294118,0,0.0294118
74857,37,0.333333,0,0.333333
74859,64,0.833333,0,0.454545
74861,71,0.0144928,0,0.0144928
74863,71,0.923077,4,0.238095
74866,43,0.333333,0,0.333333
74872,30,0,0,1
74873,10,0,0,1
74883,41,0.428571,0,0.125
74887,47,0.888889,0,0.227273
74890,52,0.333333,0,0.333333
74892,21,0,0,1
74895,34,0.5,0,0.4
74898,11,1,6,1
74899,7,0,0,1
74902,33,0.212121,0,0.047619
74904,8,0,0,1
74905,52,0.5,0,0.4
74907,23,0.0869565,0,0.05
74916,14,0,0,1
74921,19,0.0526316,0,0.0526316
74923,32,0,0,1
74933,36,0.285714,0,0.285714
74936,221,0.666667,0,0.0909091
74937,42,0.285714,0,0.097561
74940,53,0,0,1
74944,35,0,0,1
74949,26,0.285714,0,0.285714
74957,43,0.5,0,0.121951
74961,40,0,0,1
74976,51,0,0,1
74978,61,0.0166667,0,0.0166667
74979,32,0.333333,0,0.3
74982,60,0.857143,0,0.6
74986,6,0,0,1
74988,46,0,0,1
74998,41,0.333333,0,0.333333
75009,44,0.714286,0,0.186047
75010,22,0,0,1
75011,6,0.666667,0,0.666667
75012,19,0,0,1
75013,45,0.230769,0,0.222222
75014,30,0.1,0,0.0714286
75015,6,0,0,1
75019,45,0.0681818,0,0.0238095
75023,41,0.5,0,0.4
75025,10,0.9,1,0.833333
75026,9,0.428571,0,0.428571
75031,27,0,0,1
75032,36,0.5,0,0.5
75034,44,0.333333,0,0.333333
75041,24,0.375,0,0.173913
75042,43,0,0,1
75044,25,0.333333,0,0.333333
75049,45,0.333333,0,0.333333
75050,9,0.5,0,0.5
75051,52,0.5,0,0.428571
75058,43,0.285714,0,0.108108
75059,44,0,0,1
75064,40,0.428571,0,0.333333
75068,54,0.625,0,0.428571
75071,19,0.529412,0,0.285714
75076,27,0,0,1
75078,11,0,0,1
75081,8,0,0,1
75082,66,0.666667,0,0.138462
75085,22,0,0,1
75086,37,0.027027,0,0.027027
75087,51,0,0,1
75104,26,0.333333,0,0.333333
75113,33,0.555556,0,0.181818
75115,25,0.04,0,0.04
75116,76,0,0,1
75128,27,0,0,1
75130,34,0.030303,0,0.030303
75138,39,0.5,0,0.153846
75142,10,0.833333,0,0.75
75145,35,0.666667,0,0.571429
75152,50,0,0,1
75159,36,0,0,1
75160,7,0,0,1
75161,36,0,0,1
75170,22,0,0,1
75174,47,0.0638298,0,0.0227273
75175,7,0.857143,0,0.833333
75179,41,0.444444,0,0.333333
75180,38,0.142857,0,0.1
75183,6,1,1,1
75184,24,0,0,1
75186,15,0,0,1
75187,7,0.5,0,0.5
E:\updatebackground\objectoutput2022-4-25-5-30-0.csv,,,,
75192,10,0,0,1
75193,18,0.0555556,0,0.0555556
75195,26,0,0,1
75199,20,0.1,0,0.0555556
75202,10,1,5,1
75203,10,0.1,0,0.1
75206,8,0.166667,0,0.166667
75208,48,0.714286,0,0.538462
75211,16,0.25,0,0.142857
75213,63,0.833333,0,0.652174
75216,26,0,0,1
75217,54,0.188679,0,0.0238095
75218,10,0.5,0,0.4
75220,271,0.239544,0,0.0294118
75222,22,0,0,1
75236,9,0.166667,0,0.166667
75238,33,0.0625,0,0.0357143
75240,6,1,1,1
75241,15,0.222222,0,0.214286
75245,53,0,0,1
75246,70,0.571429,0,0.147059
75253,40,0.333333,0,0.0909091
75258,37,0.027027,0,0.027027
75263,6,1,1,1
75268,20,0,0,1
75269,56,0.2,0,0.142857
75270,37,0.027027,0,0.027027
75276,56,0.5,0,0.333333
75285,7,1,2,1
75289,56,0.714286,0,0.529412
75292,47,0.666667,0,0.533333
75293,35,0.142857,0,0.0833333
75296,35,0.166667,0,0.125
75298,9,0.555556,0,0.5
75301,49,0.714286,0,0.162791
75303,39,0,0,1
75306,48,0.0625,0,0.0425532
75311,48,0,0,1
75312,9,0.888889,0,0.833333
75315,45,0.5,0,0.4
75324,55,0,0,1
75335,41,0.142857,0,0.0731707
75338,68,0.764706,0,0.636364
75353,8,0.125,0,0.125
75359,23,0,0,1
75360,53,0.333333,0,0.0566038
75363,38,0.333333,0,0.333333
75366,15,0.5,0,0.4
75368,52,0.571429,0,0.117647
75374,8,0,0,1
75375,28,0.037037,0,0.037037
75377,23,0.0909091,0,0.0526316
75381,6,0,0,1
75384,43,0.666667,0,0.166667
75388,52,0,0,1
75396,18,0,0,1
75398,70,0,0,1
75400,17,0,0,1
75403,35,0.333333,0,0.125
75411,43,0.0232558,0,0.0232558
75419,42,0,0,1
75421,22,0,0,1
75422,57,0.8,0,0.352941
75432,60,0.571429,0,0.375
75433,10,0.9,1,0.833333
75437,31,0.0333333,0,0.0333333
75442,53,0.571429,0,0.14
75446,23,0,0,1
75452,63,0.016129,0,0.016129
75459,49,0.357143,0,0.142857
75461,8,0.25,0,0.166667
75464,45,0.166667,0,0.0526316
75466,11,0.181818,0,0.181818
75471,30,0,0,1
75473,27,0.333333,0,0.111111
75477,27,0.037037,0,0.037037
75484,39,0.285714,0,0.272727
75487,63,0.666667,0,0.5
75493,31,0.0322581,0,0.0322581
75497,41,0,0,1
75498,7,0.571429,0,0.5
75499,28,0.333333,0,0.142857
75502,39,0,0,1
75512,29,0.181818,0,0.103448
75517,36,0.0285714,0,0.0285714
75524,26,0.0384615,0,0.0384615
75529,57,0.375,0,0.285714
75530,6,0,0,1
75532,39,0.5,0,0.131579
75537,17,0,0,1
75541,6,0,0,1
75545,30,0.0333333,0,0.0333333
75547,64,0.333333,0,0.0526316
75548,25,0.5,0,0.32
75552,38,0,0,1
75556,16,0.333333,0,0.333333
75562,24,0,0,1
75564,54,0.111111,0,0.0208333
75568,39,0.5,0,0.138889
75571,70,0.333333,0,0.277778
75574,28,0,0,1
75579,21,0.125,0,0.125
75585,8,0.875,0,0.833333
75586,38,0,0,1
75592,36,0.0285714,0,0.0285714
75594,17,0.125,0,0.0666667
75599,11,0,0,1
75601,79,1,12,1
75603,28,0.0714286,0,0.037037
75605,88,0.923077,4,0.222222
75606,68,0.0588235,0,0.015625
75608,50,0.833333,0,0.361702
75616,32,0,0,1
75629,39,0.285714,0,0.285714
75638,34,0.030303,0,0.030303
75640,8,0.875,0,0.833333
75645,32,0.0322581,0,0.0322581
75647,51,0,0,1
75654,47,0.05,0,0.0277778
75661,41,0,0,1
75666,51,0.176471,0,0.0243902
75673,27,0,0,1
75675,35,0.333333,0,0.121212
75679,22,0.285714,0,0.285714
75685,30,0,0,1
75686,30,0.0357143,0,0.0357143
75697,29,0.5,0,0.5
75698,64,0.21875,0,0.0204082
75702,50,0.571429,0,0.16
75705,78,0.333333,0,0.0447761
75708,33,0,0,1
75709,77,0.181818,0,0.0166667
75714,37,0.333333,0,0.333333
75715,59,0,0,1
75717,32,0.03125,0,0.03125
75723,10,0.1,0,0.1
75724,43,0.5,0,0.125
75725,77,1,8,0.2
75733,28,0.5,0,0.4
75743,70,0.0571429,0,0.0151515
75744,30,0.333333,0,0.133333
75747,63,0.857143,0,0.529412
75748,57,0.0350877,0,0.0181818
75754,24,0.333333,0,0.333333
75759,54,0.388889,0,0.125
75760,7,0,0,1
75761,31,0,0,1
75765,50,0,0,1
75766,30,0,0,1
75776,9,0.444444,0,0.375
75775,8,0.125,0,0.125
75781,38,0.5,0,0.189189
75782,56,0.125,0,0.125
75785,26,0.333333,0,0.25
75786,36,0.0555556,0,0.030303
75788,18,0.666667,0,0.5
75793,28,0.0740741,0,0.04
75798,55,0.529412,0,0.333333
75799,13,0,0,1
75802,6,0.666667,0,0.666667
75806,40,0.285714,0,0.166667
75807,22,0,0,1
